x:152 , y:359
x:24 , y:283
x:129 , y:390
x:112 , y:232
x:57 , y:254
x:359 , y:83
x:264 , y:40
x:351 , y:157
x:123 , y:361
x:258 , y:91
x:125 , y:390
x:317 , y:301
x:174 , y:331
x:135 , y:18
x:13 , y:356
x:67 , y:182
x:65 , y:45
x:35 , y:43
x:227 , y:146
x:352 , y:147
x:182 , y:284
x:276 , y:263
x:21 , y:399
x:360 , y:179
x:270 , y:96
x:87 , y:170
x:23 , y:396
x:327 , y:4
x:374 , y:149
x:58 , y:14
x:148 , y:339
x:384 , y:77
x:120 , y:166
x:312 , y:20
x:119 , y:299
x:136 , y:217
x:80 , y:254
x:253 , y:12
x:144 , y:101
x:150 , y:165
x:288 , y:366
x:314 , y:237
x:241 , y:311
x:13 , y:194
x:160 , y:167
x:106 , y:71
x:148 , y:309
x:75 , y:91
x:63 , y:220
x:119 , y:339
x:156 , y:134
x:388 , y:255
x:220 , y:237
x:290 , y:241
x:359 , y:316
x:282 , y:40
x:277 , y:247
x:158 , y:149
x:343 , y:70
x:237 , y:123
x:194 , y:103
x:12 , y:296
x:387 , y:294
x:114 , y:39
x:379 , y:50
x:136 , y:234
x:41 , y:87
x:276 , y:125
x:318 , y:261
x:177 , y:167
x:159 , y:277
x:124 , y:12
x:161 , y:389
x:59 , y:235
x:358 , y:56
x:159 , y:249
x:145 , y:105
x:399 , y:124
x:163 , y:84
x:86 , y:66
x:252 , y:94
x:134 , y:222
x:299 , y:293
x:107 , y:10
x:177 , y:218
x:47 , y:284
x:248 , y:337
x:278 , y:124
x:359 , y:9
x:65 , y:337
x:138 , y:269
x:326 , y:177
x:301 , y:235
x:319 , y:278
x:344 , y:16
x:63 , y:5
x:180 , y:196
x:41 , y:197
x:207 , y:79
x:297 , y:148
x:33 , y:337
x:226 , y:297
x:21 , y:281
x:243 , y:104
x:393 , y:332
x:201 , y:260
x:37 , y:132
x:319 , y:80
x:358 , y:290
x:307 , y:239
x:196 , y:302
x:50 , y:322
x:119 , y:376
x:56 , y:91
x:240 , y:278
x:215 , y:305
x:202 , y:225
x:58 , y:393
x:97 , y:223
x:155 , y:253
x:114 , y:43
x:127 , y:309
x:389 , y:103
x:394 , y:46
x:237 , y:347
x:201 , y:301
x:223 , y:34
x:10 , y:251
x:294 , y:294
x:172 , y:18
x:324 , y:134
x:311 , y:340
x:285 , y:126
x:302 , y:370
x:175 , y:335
x:378 , y:9
x:318 , y:289
x:393 , y:105
x:151 , y:259
x:158 , y:387
x:240 , y:389
x:375 , y:359
x:162 , y:15
x:261 , y:337
x:356 , y:57
x:143 , y:385
x:325 , y:280
x:358 , y:55
x:377 , y:211
x:98 , y:260
x:270 , y:152
x:394 , y:76
x:133 , y:140
x:352 , y:339
x:326 , y:236
x:225 , y:110
x:70 , y:118
x:85 , y:152
x:90 , y:232
x:241 , y:346
x:331 , y:46
x:278 , y:385
x:392 , y:209
x:372 , y:236
x:49 , y:321
x:25 , y:70
x:98 , y:271
x:363 , y:19
x:310 , y:231
x:67 , y:315
x:26 , y:188
x:306 , y:245
x:397 , y:96
x:280 , y:343
x:241 , y:87
x:85 , y:122
x:59 , y:125
x:334 , y:363
x:152 , y:51
x:324 , y:258
x:280 , y:153
x:24 , y:349
x:321 , y:378
x:209 , y:387
x:303 , y:231
x:372 , y:276
x:73 , y:329
x:377 , y:278
x:174 , y:71
x:110 , y:257
x:331 , y:15
x:140 , y:148
x:63 , y:390
x:393 , y:26
x:236 , y:215
x:368 , y:269
x:219 , y:116
x:46 , y:344
x:332 , y:92
x:275 , y:207
x:36 , y:187
x:68 , y:247
x:78 , y:109
x:180 , y:45
x:254 , y:204
x:219 , y:243
x:391 , y:186
x:128 , y:312
x:290 , y:6
x:174 , y:74
x:343 , y:79
x:147 , y:94
x:39 , y:114
x:158 , y:194
x:1 , y:323
x:110 , y:34
x:233 , y:37
x:99 , y:178
x:175 , y:263
x:19 , y:231
x:74 , y:381
x:119 , y:239
x:103 , y:17
x:24 , y:248
x:322 , y:345
x:24 , y:150
x:244 , y:217
x:332 , y:172
x:366 , y:283
x:206 , y:90
x:76 , y:319
x:309 , y:268
x:398 , y:262
x:77 , y:8
x:239 , y:125
x:107 , y:97
x:336 , y:266
x:235 , y:226
x:26 , y:391
x:336 , y:211
x:361 , y:348
x:166 , y:313
x:85 , y:206
x:41 , y:50
x:140 , y:3
x:274 , y:248
x:68 , y:217
x:31 , y:183
x:143 , y:67
x:192 , y:108
x:205 , y:335
x:153 , y:299
x:78 , y:93
x:84 , y:388
x:200 , y:104
x:5 , y:373
x:286 , y:113
x:319 , y:123
x:173 , y:371
x:326 , y:361
x:161 , y:313
x:82 , y:200
x:384 , y:229
x:248 , y:113
x:174 , y:79
x:14 , y:41
x:292 , y:379
x:73 , y:167
x:108 , y:322
x:27 , y:109
x:82 , y:308
x:373 , y:32
x:155 , y:368
x:291 , y:293
x:206 , y:280
x:193 , y:217
x:18 , y:319
x:100 , y:228
x:293 , y:354
x:33 , y:349
x:342 , y:67
x:399 , y:0
x:167 , y:186
x:109 , y:72
x:181 , y:227
x:87 , y:88
x:120 , y:216
x:136 , y:61
x:306 , y:227
x:107 , y:28
x:245 , y:112
x:383 , y:252
x:32 , y:215
x:169 , y:83
x:384 , y:278
x:297 , y:155
x:155 , y:326
x:113 , y:296
x:320 , y:274
x:102 , y:174
x:262 , y:54
x:270 , y:189
x:250 , y:334
x:161 , y:6
x:34 , y:156
x:220 , y:220
x:24 , y:232
x:399 , y:155
x:239 , y:57
x:287 , y:121
x:276 , y:223
x:102 , y:184
x:81 , y:31
x:305 , y:167
x:341 , y:1
x:7 , y:359
x:149 , y:155
x:89 , y:277
x:284 , y:399
x:108 , y:202
x:22 , y:270
x:54 , y:328
x:84 , y:398
x:7 , y:6
x:127 , y:275
x:50 , y:294
x:79 , y:3
x:386 , y:152
x:271 , y:112
x:65 , y:243
x:203 , y:212
x:319 , y:73
x:350 , y:352
x:303 , y:8
x:210 , y:186
x:9 , y:11
x:292 , y:184
x:183 , y:15
x:21 , y:376
x:203 , y:190
x:37 , y:148
x:103 , y:253
x:358 , y:116
x:180 , y:89
x:285 , y:229
x:394 , y:245
x:318 , y:88
x:40 , y:313
x:322 , y:221
x:7 , y:343
x:307 , y:84
x:269 , y:368
x:384 , y:199
x:127 , y:4
x:146 , y:357
x:58 , y:330
x:135 , y:183
x:251 , y:161
x:203 , y:93
x:323 , y:31
x:229 , y:88
x:128 , y:317
x:182 , y:147
x:320 , y:168
x:63 , y:104
x:141 , y:280
x:248 , y:322
x:121 , y:10
x:366 , y:184
x:142 , y:248
x:130 , y:64
x:200 , y:152
x:265 , y:266
x:359 , y:3
x:387 , y:68
x:108 , y:234
x:151 , y:216
x:315 , y:236
x:356 , y:334
x:390 , y:236
x:116 , y:372
x:294 , y:131
x:93 , y:316
x:101 , y:368
x:216 , y:11
x:76 , y:195
x:347 , y:347
x:213 , y:276
x:279 , y:212
x:233 , y:124
x:359 , y:266
x:34 , y:293
x:130 , y:62
x:396 , y:350
x:186 , y:38
x:362 , y:339
x:22 , y:254
x:170 , y:257
x:177 , y:116
x:79 , y:271
x:18 , y:393
x:292 , y:155
x:383 , y:317
x:130 , y:57
x:182 , y:263
x:81 , y:315
x:208 , y:141
x:203 , y:116
x:18 , y:290
x:281 , y:152
x:43 , y:204
x:58 , y:243
x:52 , y:65
x:133 , y:180
x:4 , y:229
x:175 , y:213
x:368 , y:22
x:340 , y:67
x:77 , y:352
x:167 , y:22
x:337 , y:259
x:352 , y:200
x:316 , y:97
x:388 , y:155
x:259 , y:334
x:90 , y:221
x:64 , y:302
x:368 , y:100
x:281 , y:69
x:298 , y:53
x:266 , y:285
x:259 , y:73
x:93 , y:187
x:91 , y:199
x:221 , y:170
x:381 , y:258
x:10 , y:110
x:208 , y:333
x:40 , y:327
x:213 , y:148
x:369 , y:300
x:202 , y:256
x:308 , y:385
x:54 , y:122
x:128 , y:189
x:26 , y:353
x:378 , y:394
x:133 , y:238
x:37 , y:23
x:145 , y:224
x:34 , y:211
x:321 , y:78
x:11 , y:45
x:324 , y:81
x:181 , y:52
x:304 , y:89
x:345 , y:150
x:136 , y:58
x:133 , y:206
x:395 , y:190
x:95 , y:261
x:207 , y:374
x:212 , y:26
x:49 , y:341
x:117 , y:201
x:12 , y:147
x:225 , y:152
x:149 , y:286
x:319 , y:237
x:241 , y:25
x:114 , y:101
x:203 , y:145
x:155 , y:12
x:218 , y:339
x:82 , y:288
x:149 , y:165
x:91 , y:177
x:203 , y:357
x:250 , y:255
x:57 , y:205
x:352 , y:367
x:71 , y:21
x:259 , y:177
x:366 , y:220
x:197 , y:179
x:232 , y:207
x:304 , y:264
x:276 , y:35
x:375 , y:60
x:300 , y:46
x:163 , y:9
x:138 , y:2
x:311 , y:207
x:62 , y:342
x:99 , y:161
x:128 , y:119
x:93 , y:51
x:228 , y:152
x:324 , y:352
x:131 , y:147
x:354 , y:122
x:386 , y:363
x:399 , y:211
x:223 , y:214
x:212 , y:326
x:287 , y:123
x:125 , y:375
x:182 , y:25
x:319 , y:36
x:149 , y:245
x:316 , y:18
x:69 , y:230
x:382 , y:9
x:362 , y:250
x:397 , y:306
x:28 , y:45
x:361 , y:303
x:114 , y:366
x:180 , y:312
x:190 , y:289
x:13 , y:392
x:320 , y:77
x:102 , y:90
x:79 , y:102
x:299 , y:22
x:40 , y:180
x:10 , y:216
x:177 , y:62
x:264 , y:392
x:251 , y:91
x:137 , y:261
x:116 , y:231
x:198 , y:50
x:362 , y:183
x:72 , y:378
x:323 , y:104
x:181 , y:85
x:128 , y:243
x:345 , y:235
x:257 , y:159
x:339 , y:197
x:365 , y:250
x:264 , y:350
x:294 , y:94
x:186 , y:128
x:341 , y:97
x:329 , y:275
x:325 , y:9
x:192 , y:79
x:9 , y:239
x:343 , y:265
x:350 , y:332
x:175 , y:76
x:311 , y:30
x:189 , y:73
x:222 , y:121
x:323 , y:81
x:383 , y:187
x:281 , y:187
x:267 , y:277
x:327 , y:19
x:294 , y:160
x:169 , y:208
x:287 , y:171
x:10 , y:362
x:227 , y:296
x:181 , y:305
x:381 , y:129
x:112 , y:308
x:333 , y:245
x:366 , y:301
x:334 , y:155
x:294 , y:241
x:380 , y:317
x:147 , y:176
x:147 , y:247
x:359 , y:74
x:282 , y:42
x:213 , y:128
x:42 , y:169
x:17 , y:176
x:33 , y:221
x:351 , y:198
x:107 , y:15
x:212 , y:15
x:268 , y:40
x:148 , y:178
x:371 , y:203
x:120 , y:42
x:170 , y:351
x:150 , y:267
x:293 , y:318
x:360 , y:109
x:189 , y:175
x:296 , y:125
x:253 , y:184
x:5 , y:314
x:64 , y:287
x:254 , y:308
x:323 , y:123
x:116 , y:66
x:196 , y:192
x:395 , y:264
x:306 , y:167
x:118 , y:67
x:287 , y:77
x:347 , y:268
x:329 , y:180
x:356 , y:307
x:384 , y:118
x:254 , y:204
x:70 , y:238
x:125 , y:260
x:168 , y:135
x:210 , y:379
x:397 , y:44
x:236 , y:326
x:190 , y:193
x:312 , y:183
x:202 , y:49
x:78 , y:382
x:202 , y:89
x:270 , y:25
x:284 , y:131
x:201 , y:178
x:334 , y:268
x:58 , y:56
x:268 , y:5
x:140 , y:183
x:114 , y:36
x:32 , y:350
x:229 , y:63
x:256 , y:268
x:3 , y:371
x:20 , y:120
x:102 , y:206
x:247 , y:50
x:75 , y:304
x:387 , y:69
x:247 , y:311
x:180 , y:141
x:197 , y:182
x:139 , y:238
x:374 , y:65
x:53 , y:279
x:181 , y:40
x:104 , y:86
x:306 , y:362
x:334 , y:312
x:33 , y:310
x:68 , y:306
x:357 , y:135
x:392 , y:267
x:337 , y:384
x:296 , y:379
x:120 , y:136
x:270 , y:28
x:218 , y:269
x:286 , y:9
x:240 , y:192
x:185 , y:292
x:378 , y:374
x:336 , y:289
x:201 , y:236
x:98 , y:270
x:129 , y:234
x:322 , y:166
x:386 , y:86
x:22 , y:266
x:197 , y:323
x:59 , y:318
x:298 , y:270
x:91 , y:330
x:339 , y:117
x:261 , y:378
x:270 , y:132
x:106 , y:398
x:287 , y:200
x:36 , y:42
x:265 , y:89
x:275 , y:135
x:253 , y:394
x:32 , y:149
x:15 , y:239
x:114 , y:54
x:325 , y:165
x:35 , y:174
x:56 , y:175
x:244 , y:126
x:56 , y:395
x:127 , y:58
x:56 , y:326
x:78 , y:185
x:228 , y:344
x:385 , y:115
x:202 , y:45
x:391 , y:212
x:314 , y:7
x:199 , y:375
x:381 , y:281
x:46 , y:313
x:87 , y:258
x:34 , y:33
x:160 , y:143
x:91 , y:278
x:288 , y:168
x:95 , y:170
x:356 , y:345
x:241 , y:125
x:240 , y:136
x:133 , y:226
x:390 , y:394
x:2 , y:124
x:51 , y:304
x:186 , y:201
x:114 , y:32
x:291 , y:184
x:218 , y:154
x:249 , y:277
x:107 , y:330
x:98 , y:292
x:63 , y:396
x:341 , y:145
x:271 , y:371
x:59 , y:134
x:360 , y:63
x:58 , y:192
x:268 , y:302
x:207 , y:12
x:165 , y:271
x:303 , y:345
x:129 , y:231
x:385 , y:146
x:375 , y:299
x:229 , y:187
x:79 , y:83
x:79 , y:328
x:25 , y:142
x:65 , y:372
x:106 , y:296
x:360 , y:124
x:268 , y:18
x:272 , y:370
x:334 , y:88
x:359 , y:31
x:376 , y:99
x:282 , y:215
x:361 , y:58
x:309 , y:220
x:7 , y:337
x:372 , y:139
x:19 , y:86
x:181 , y:3
x:327 , y:44
x:293 , y:246
x:323 , y:385
x:355 , y:205
x:175 , y:143
x:232 , y:227
x:259 , y:61
x:112 , y:143
x:358 , y:187
x:197 , y:394
x:214 , y:272
x:161 , y:107
x:198 , y:221
x:260 , y:133
x:136 , y:217
x:213 , y:41
x:239 , y:63
x:0 , y:106
x:311 , y:162
x:258 , y:355
x:182 , y:38
x:99 , y:42
x:185 , y:41
x:181 , y:211
x:206 , y:96
x:320 , y:378
x:85 , y:372
x:194 , y:81
x:166 , y:235
x:52 , y:54
x:47 , y:302
x:317 , y:218
x:324 , y:286
x:1 , y:317
x:224 , y:188
x:226 , y:259
x:253 , y:6
x:0 , y:278
x:89 , y:390
x:86 , y:181
x:111 , y:247
x:220 , y:6
x:39 , y:149
x:384 , y:366
x:20 , y:205
x:59 , y:389
x:207 , y:67
x:305 , y:376
x:245 , y:131
x:319 , y:306
x:165 , y:69
x:28 , y:98
x:376 , y:370
x:361 , y:380
x:113 , y:17
x:265 , y:47
x:6 , y:224
x:373 , y:37
x:3 , y:397
x:203 , y:310
x:299 , y:375
x:42 , y:262
x:191 , y:106
x:189 , y:347
x:206 , y:388
x:10 , y:109
x:159 , y:323
x:294 , y:390
x:370 , y:135
x:152 , y:255
x:254 , y:83
x:307 , y:369
x:6 , y:212
x:210 , y:233
x:143 , y:9
x:384 , y:13
x:227 , y:394
x:100 , y:378
x:278 , y:18
x:359 , y:289
x:350 , y:36
x:359 , y:369
x:359 , y:109
x:196 , y:253
x:60 , y:329
x:12 , y:301
x:222 , y:315
x:127 , y:271
x:56 , y:229
x:190 , y:289
x:302 , y:199
x:193 , y:127
x:57 , y:82
x:100 , y:245
x:135 , y:287
x:323 , y:11
x:380 , y:37
x:147 , y:283
x:88 , y:291
x:172 , y:295
x:148 , y:149
x:16 , y:136
x:8 , y:371
x:200 , y:95
x:385 , y:64
x:216 , y:342
x:69 , y:239
x:321 , y:361
x:207 , y:79
x:366 , y:374
x:385 , y:342
x:331 , y:290
x:125 , y:318
x:161 , y:78
x:326 , y:165
x:314 , y:334
x:70 , y:74
x:45 , y:282
x:378 , y:30
x:47 , y:197
x:92 , y:315
x:154 , y:263
x:224 , y:113
x:192 , y:28
x:2 , y:383
x:277 , y:159
x:1 , y:339
x:209 , y:209
x:239 , y:78
x:243 , y:371
x:305 , y:165
x:192 , y:110
x:392 , y:327
x:358 , y:189
x:387 , y:322
x:237 , y:5
x:220 , y:31
x:144 , y:392
x:372 , y:396
x:380 , y:337
x:48 , y:374
x:265 , y:257
x:66 , y:1
x:79 , y:75
x:46 , y:306
x:23 , y:274
x:384 , y:351
x:230 , y:215
x:5 , y:329
x:251 , y:188
x:145 , y:344
x:375 , y:89
x:33 , y:365
x:314 , y:119
x:8 , y:5
x:331 , y:294
x:103 , y:56
x:57 , y:196
x:223 , y:170
x:28 , y:88
x:363 , y:269
x:172 , y:51
x:219 , y:299
x:228 , y:3
x:143 , y:176
x:120 , y:80
x:121 , y:289
x:206 , y:47
x:118 , y:154
x:111 , y:72
x:366 , y:127
x:183 , y:394
x:190 , y:70
x:192 , y:193
x:233 , y:14
x:235 , y:172
x:223 , y:196
x:96 , y:8
x:363 , y:394
x:170 , y:324
x:356 , y:106
x:347 , y:242
x:289 , y:77
x:183 , y:106
x:178 , y:8
x:87 , y:246
x:240 , y:97
x:119 , y:222
x:15 , y:383
x:397 , y:311
x:83 , y:249
x:397 , y:184
x:192 , y:258
x:253 , y:45
x:322 , y:107
x:166 , y:23
x:266 , y:278
x:308 , y:113
x:171 , y:107
x:67 , y:43
x:290 , y:302
x:399 , y:154
x:377 , y:130
x:113 , y:118
x:381 , y:344
x:145 , y:62
x:247 , y:16
x:226 , y:143
x:140 , y:391
x:99 , y:31
x:55 , y:62
x:341 , y:217
x:282 , y:273
x:332 , y:201
x:244 , y:54
x:356 , y:0
x:106 , y:86
x:169 , y:307
x:377 , y:83
x:380 , y:282
x:297 , y:310
x:278 , y:125
x:220 , y:96
x:87 , y:104
x:136 , y:361
x:23 , y:138
x:355 , y:143
x:368 , y:316
x:69 , y:238
x:244 , y:300
x:252 , y:314
x:352 , y:152
x:59 , y:359
x:394 , y:121
x:356 , y:388
x:298 , y:374
x:100 , y:253
x:349 , y:128
x:232 , y:320
x:233 , y:388
x:127 , y:320
x:63 , y:257
x:125 , y:82
x:272 , y:383
x:236 , y:195
x:61 , y:116
x:268 , y:88
x:399 , y:13
x:87 , y:279
x:267 , y:394
x:368 , y:43
x:296 , y:117
x:245 , y:20
x:341 , y:197
x:185 , y:30
x:350 , y:126
x:383 , y:312
x:347 , y:14
x:349 , y:61
x:256 , y:171
x:240 , y:185
x:274 , y:269
x:234 , y:108
x:340 , y:225
x:219 , y:321
x:364 , y:159
x:277 , y:188
x:160 , y:212
x:9 , y:74
x:104 , y:53
x:180 , y:147
x:59 , y:7
x:373 , y:115
x:176 , y:358
x:82 , y:322
x:108 , y:384
x:253 , y:322
x:382 , y:334
x:159 , y:88
x:9 , y:322
x:82 , y:379
x:119 , y:326
x:138 , y:311
x:337 , y:279
x:333 , y:100
x:247 , y:42
x:49 , y:65
x:180 , y:258
x:169 , y:374
x:296 , y:357
x:293 , y:251
x:173 , y:4
x:290 , y:147
x:187 , y:155
x:30 , y:50
x:381 , y:148
x:74 , y:64
x:375 , y:52
x:331 , y:165
x:265 , y:312
x:306 , y:216
x:281 , y:64
x:322 , y:307
x:281 , y:14
x:371 , y:91
x:342 , y:130
x:134 , y:264
x:363 , y:67
x:175 , y:377
x:27 , y:150
x:251 , y:205
x:269 , y:360
x:12 , y:277
x:42 , y:196
x:60 , y:295
x:64 , y:259
x:323 , y:319
x:178 , y:345
x:311 , y:198
x:289 , y:12
x:142 , y:282
x:99 , y:184
x:203 , y:228
x:205 , y:14
x:117 , y:378
x:135 , y:232
x:192 , y:368
x:245 , y:356
x:152 , y:156
x:52 , y:240
x:99 , y:165
x:84 , y:116
x:13 , y:375
x:173 , y:214
x:226 , y:325
x:159 , y:14
x:150 , y:368
x:197 , y:258
x:225 , y:354
x:284 , y:354
x:187 , y:342
x:262 , y:372
x:328 , y:331
x:40 , y:107
x:299 , y:33
x:198 , y:92
x:208 , y:351
x:326 , y:234
x:48 , y:173
x:98 , y:51
x:17 , y:275
x:195 , y:210
x:20 , y:168
x:74 , y:344
x:299 , y:245
x:187 , y:310
x:282 , y:38
x:369 , y:1
x:61 , y:163
x:196 , y:361
x:53 , y:360
x:311 , y:346
x:180 , y:213
x:387 , y:189
x:240 , y:180
x:7 , y:37
x:247 , y:210
x:378 , y:203
x:147 , y:220
x:65 , y:4
x:314 , y:46
x:84 , y:205
x:206 , y:149
x:312 , y:6
x:367 , y:267
x:180 , y:60
x:6 , y:373
x:186 , y:91
x:233 , y:186
x:366 , y:125
x:115 , y:73
x:235 , y:374
x:129 , y:314
x:134 , y:165
x:169 , y:276
x:275 , y:152
x:357 , y:36
x:137 , y:311
x:269 , y:115
x:383 , y:49
x:61 , y:189
x:162 , y:163
x:206 , y:67
x:205 , y:300
x:378 , y:39
x:65 , y:123
x:49 , y:93
x:359 , y:300
x:66 , y:178
x:7 , y:94
x:198 , y:235
x:223 , y:234
x:145 , y:155
x:270 , y:360
x:361 , y:367
x:156 , y:205
x:368 , y:22
x:89 , y:270
x:170 , y:175
x:166 , y:294
x:18 , y:100
x:145 , y:231
x:132 , y:67
x:198 , y:105
x:151 , y:150
x:337 , y:205
x:39 , y:349
x:56 , y:161
x:73 , y:136
x:103 , y:326
x:132 , y:35
x:9 , y:211
x:81 , y:52
x:179 , y:51
x:297 , y:204
x:256 , y:346
x:129 , y:267
x:287 , y:2
x:59 , y:261
x:363 , y:85
x:242 , y:210
x:111 , y:301
x:62 , y:233
x:369 , y:167
x:45 , y:87
x:74 , y:25
x:188 , y:177
x:182 , y:84
x:135 , y:222
x:378 , y:361
x:259 , y:384
x:252 , y:234
x:188 , y:389
x:202 , y:139
x:176 , y:247
x:57 , y:166
x:19 , y:18
x:251 , y:120
x:239 , y:81
x:120 , y:172
x:149 , y:285
x:14 , y:195
x:279 , y:290
x:112 , y:196
x:110 , y:366
x:350 , y:42
x:276 , y:321
x:310 , y:154
x:293 , y:65
x:312 , y:65
x:183 , y:69
x:39 , y:322
x:394 , y:202
x:283 , y:242
x:15 , y:234
x:71 , y:3
x:150 , y:116
x:6 , y:85
x:234 , y:29
x:347 , y:70
x:112 , y:296
x:217 , y:250
x:4 , y:341
x:358 , y:80
x:145 , y:250
x:319 , y:222
x:96 , y:328
x:130 , y:311
x:153 , y:91
x:277 , y:365
x:320 , y:168
x:237 , y:348
x:385 , y:71
x:52 , y:195
x:266 , y:219
x:67 , y:0
x:250 , y:330
x:223 , y:285
x:365 , y:254
x:104 , y:181
x:356 , y:110
x:390 , y:376
x:287 , y:52
x:95 , y:120
x:37 , y:40
x:161 , y:324
x:224 , y:357
x:28 , y:350
x:145 , y:210
x:381 , y:81
x:33 , y:363
x:294 , y:49
x:286 , y:235
x:89 , y:69
x:203 , y:251
x:313 , y:146
x:74 , y:159
x:163 , y:255
x:327 , y:313
x:305 , y:211
x:87 , y:364
x:321 , y:18
x:368 , y:312
x:122 , y:302
x:335 , y:114
x:77 , y:55
x:56 , y:320
x:155 , y:323
x:393 , y:342
x:145 , y:196
x:342 , y:196
x:307 , y:10
x:265 , y:368
x:281 , y:70
x:233 , y:192
x:156 , y:139
x:157 , y:321
x:233 , y:30
x:332 , y:126
x:240 , y:307
x:314 , y:219
x:139 , y:269
x:193 , y:371
x:313 , y:294
x:90 , y:186
x:334 , y:11
x:21 , y:385
x:305 , y:241
x:263 , y:287
x:79 , y:187
x:326 , y:97
x:370 , y:188
x:218 , y:83
x:161 , y:203
x:62 , y:102
x:321 , y:353
x:223 , y:376
x:299 , y:12
x:258 , y:16
x:154 , y:165
x:176 , y:348
x:285 , y:40
x:281 , y:197
x:84 , y:191
x:330 , y:96
x:193 , y:116
x:304 , y:208
x:291 , y:163
x:318 , y:74
x:176 , y:5
x:358 , y:332
x:261 , y:49
x:13 , y:181
x:149 , y:160
x:325 , y:271
x:219 , y:255
x:295 , y:101
x:251 , y:57
x:248 , y:176
x:273 , y:335
x:3 , y:178
x:386 , y:18
x:134 , y:259
x:333 , y:229
x:186 , y:4
x:337 , y:61
x:110 , y:145
x:278 , y:150
x:310 , y:75
x:346 , y:28
x:283 , y:236
x:289 , y:118
x:175 , y:131
x:259 , y:140
x:28 , y:375
x:153 , y:84
x:103 , y:31
x:243 , y:91
x:272 , y:189
x:193 , y:176
x:238 , y:59
x:204 , y:82
x:232 , y:300
x:376 , y:82
x:62 , y:95
x:283 , y:274
x:392 , y:298
x:29 , y:172
x:265 , y:167
x:142 , y:288
x:373 , y:245
x:228 , y:247
x:290 , y:28
x:217 , y:71
x:248 , y:163
x:174 , y:362
x:397 , y:38
x:290 , y:330
x:364 , y:229
x:276 , y:218
x:93 , y:27
x:325 , y:159
x:284 , y:37
x:157 , y:306
x:194 , y:149
x:394 , y:299
x:99 , y:119
x:147 , y:174
x:246 , y:389
x:104 , y:364
x:279 , y:46
x:84 , y:278
x:208 , y:276
x:105 , y:326
x:97 , y:125
x:152 , y:334
x:93 , y:190
x:179 , y:29
x:335 , y:377
x:78 , y:336
x:188 , y:81
x:201 , y:24
x:199 , y:287
x:228 , y:348
x:265 , y:45
x:91 , y:285
x:163 , y:144
x:20 , y:127
x:53 , y:324
x:49 , y:77
x:11 , y:150
x:292 , y:153
x:134 , y:105
x:34 , y:72
x:8 , y:69
x:102 , y:113
x:137 , y:196
x:35 , y:303
x:204 , y:336
x:333 , y:264
x:149 , y:69
x:213 , y:24
x:151 , y:264
x:140 , y:185
x:214 , y:157
x:307 , y:141
x:246 , y:226
x:283 , y:152
x:176 , y:380
x:1 , y:317
x:30 , y:136
x:285 , y:104
x:359 , y:120
x:56 , y:320
x:136 , y:115
x:184 , y:342
x:366 , y:237
x:54 , y:349
x:86 , y:70
x:227 , y:146
x:240 , y:301
x:127 , y:86
x:238 , y:86
x:19 , y:362
x:279 , y:366
x:103 , y:20
x:76 , y:262
x:334 , y:388
x:260 , y:388
x:103 , y:342
x:284 , y:397
x:234 , y:240
x:189 , y:251
x:321 , y:240
x:387 , y:228
x:129 , y:100
x:186 , y:227
x:313 , y:208
x:170 , y:377
x:343 , y:284
x:305 , y:1
x:215 , y:398
x:386 , y:333
x:321 , y:149
x:92 , y:247
x:196 , y:25
x:265 , y:376
x:227 , y:382
x:223 , y:6
x:234 , y:100
x:200 , y:210
x:389 , y:315
x:123 , y:387
x:316 , y:254
x:139 , y:293
x:247 , y:259
x:258 , y:396
x:329 , y:62
x:212 , y:196
x:395 , y:251
x:228 , y:304
x:280 , y:191
x:174 , y:45
x:51 , y:60
x:160 , y:349
x:111 , y:238
x:153 , y:313
x:300 , y:100
x:354 , y:229
x:122 , y:216
x:27 , y:45
x:41 , y:321
x:384 , y:237
x:34 , y:371
x:174 , y:196
x:52 , y:381
x:173 , y:2
x:399 , y:284
x:344 , y:299
x:248 , y:2
x:240 , y:57
x:370 , y:359
x:11 , y:346
x:175 , y:222
x:390 , y:317
x:363 , y:249
x:171 , y:17
x:207 , y:356
x:279 , y:107
x:255 , y:193
x:174 , y:53
x:7 , y:307
x:191 , y:347
x:198 , y:6
x:9 , y:88
x:97 , y:46
x:357 , y:201
x:147 , y:67
x:241 , y:320
x:238 , y:274
x:124 , y:231
x:200 , y:153
x:109 , y:247
x:354 , y:7
x:152 , y:389
x:394 , y:209
x:68 , y:327
x:226 , y:2
x:360 , y:259
x:299 , y:25
x:23 , y:369
x:123 , y:396
x:15 , y:381
x:253 , y:270
x:97 , y:256
x:39 , y:91
x:244 , y:221
x:68 , y:240
x:199 , y:306
x:295 , y:374
x:135 , y:352
x:231 , y:241
x:243 , y:203
x:14 , y:57
x:82 , y:156
x:125 , y:314
x:262 , y:58
x:391 , y:200
x:71 , y:278
x:86 , y:244
x:336 , y:168
x:341 , y:126
x:318 , y:132
x:38 , y:361
x:287 , y:117
x:21 , y:285
x:127 , y:22
x:225 , y:204
x:262 , y:322
x:78 , y:239
x:153 , y:296
x:354 , y:204
x:4 , y:368
x:246 , y:345
x:190 , y:27
x:147 , y:332
x:58 , y:126
x:258 , y:40
x:1 , y:328
x:398 , y:249
x:134 , y:240
x:262 , y:19
